season,match_id,match_name,home_team,away_team,bowling_team,venue,city,country,innings_id,name,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,sixesConceded,wides,noballs,captain,href
2023.0,1359527,KKR v PBKS,KKR,PBKS,PBKS,"Eden Gardens, Kolkata",Kolkata,India,2,Arshdeep Singh,Arshdeep Singh,4.0,0,39,0,9.75,10,6,1,1,0,False,https://www.espncricinfo.com/ci/content/player/1125976.html
2023.0,1359527,KKR v PBKS,KKR,PBKS,PBKS,"Eden Gardens, Kolkata",Kolkata,India,2,NT Ellis,Nathan Ellis,4.0,0,29,1,7.25,7,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/826915.html
2023.0,1359527,KKR v PBKS,KKR,PBKS,PBKS,"Eden Gardens, Kolkata",Kolkata,India,2,SM Curran,Sam Curran,3.0,0,44,0,14.66,5,5,3,1,0,False,https://www.espncricinfo.com/ci/content/player/662973.html
2023.0,1359527,KKR v PBKS,KKR,PBKS,PBKS,"Eden Gardens, Kolkata",Kolkata,India,2,LS Livingstone,Liam Livingstone,2.0,0,27,0,13.5,2,4,1,0,0,False,https://www.espncricinfo.com/ci/content/player/403902.html
2023.0,1359527,KKR v PBKS,KKR,PBKS,PBKS,"Eden Gardens, Kolkata",Kolkata,India,2,Harpreet Brar,Harpreet Brar,1.0,0,4,1,4.0,2,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1168641.html
2023.0,1359527,KKR v PBKS,KKR,PBKS,PBKS,"Eden Gardens, Kolkata",Kolkata,India,2,RD Chahar,Rahul Chahar,4.0,0,23,2,5.75,8,1,0,1,0,False,https://www.espncricinfo.com/ci/content/player/1064812.html
2023.0,1359528,MI v RCB,MI,RCB,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,A Madhwal,Akash Madhwal,2.0,0,23,0,11.5,1,1,1,0,1,False,https://www.espncricinfo.com/ci/content/player/1206039.html
2023.0,1359528,MI v RCB,MI,RCB,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,2,Mohammed Siraj,Mohammed Siraj,3.0,0,31,0,10.33,10,2,3,1,0,False,https://www.espncricinfo.com/ci/content/player/940973.html
2023.0,1359528,MI v RCB,MI,RCB,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,2,JR Hazlewood,Josh Hazlewood,3.0,0,32,0,10.66,7,5,1,1,0,False,https://www.espncricinfo.com/ci/content/player/288284.html
2023.0,1359528,MI v RCB,MI,RCB,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,2,PWH de Silva,Wanindu Hasaranga,4.0,0,53,2,13.25,5,2,5,1,0,False,https://www.espncricinfo.com/ci/content/player/784379.html
2023.0,1359528,MI v RCB,MI,RCB,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,2,V Vyshak,Vijaykumar Vyshak,3.0,0,37,2,12.33,7,2,3,1,1,False,https://www.espncricinfo.com/ci/content/player/777815.html
2023.0,1359528,MI v RCB,MI,RCB,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,2,HV Patel,Harshal Patel,3.3,0,41,0,11.71,3,5,1,1,1,False,https://www.espncricinfo.com/ci/content/player/390481.html
2023.0,1359529,CSK v DC,CSK,DC,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,KK Ahmed,Khaleel Ahmed,4.0,0,32,1,8.0,9,1,2,2,0,False,https://www.espncricinfo.com/ci/content/player/942645.html
2023.0,1359529,CSK v DC,CSK,DC,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,I Sharma,Ishant Sharma,2.0,0,23,0,11.5,4,4,0,2,0,False,https://www.espncricinfo.com/ci/content/player/236779.html
2023.0,1359529,CSK v DC,CSK,DC,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,AR Patel,Axar Patel,4.0,0,27,2,6.75,8,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/554691.html
2023.0,1359529,CSK v DC,CSK,DC,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,Kuldeep Yadav,Kuldeep Yadav,4.0,0,28,1,7.0,6,0,1,3,0,False,https://www.espncricinfo.com/ci/content/player/559235.html
2023.0,1359529,CSK v DC,CSK,DC,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,MR Marsh,Mitchell Marsh,3.0,0,18,3,6.0,7,1,0,3,0,False,https://www.espncricinfo.com/ci/content/player/272450.html
2023.0,1359529,CSK v DC,CSK,DC,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,DL Chahar,Deepak Chahar,3.0,0,28,2,9.33,10,3,2,1,0,False,https://www.espncricinfo.com/ci/content/player/447261.html
2023.0,1359529,CSK v DC,CSK,DC,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,TU Deshpande,Tushar Deshpande,3.0,0,18,0,6.0,9,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/822553.html
2023.0,1359529,CSK v DC,CSK,DC,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,M Theekshana,Maheesh Theekshana,2.0,0,16,0,8.0,2,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1138316.html
2023.0,1359529,CSK v DC,CSK,DC,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,RA Jadeja,Ravindra Jadeja,4.0,0,19,1,4.75,10,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/234675.html
2023.0,1359529,CSK v DC,CSK,DC,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,MM Ali,Moeen Ali,4.0,0,16,0,4.0,13,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/8917.html
2023.0,1359529,CSK v DC,CSK,DC,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,M Pathirana,Matheesha Pathirana,4.0,0,37,3,9.25,11,5,1,4,0,False,https://www.espncricinfo.com/ci/content/player/1194795.html
2023.0,1359530,KKR v RR,KKR,RR,RR,"Eden Gardens, Kolkata",Kolkata,India,1,TA Boult,Trent Boult,3.0,0,15,2,5.0,13,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/277912.html
2023.0,1359530,KKR v RR,KKR,RR,RR,"Eden Gardens, Kolkata",Kolkata,India,1,R Ashwin,Ravichandran Ashwin,4.0,0,32,0,8.0,6,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/26421.html
2023.0,1359530,KKR v RR,KKR,RR,RR,"Eden Gardens, Kolkata",Kolkata,India,1,YS Chahal,Yuzvendra Chahal,4.0,0,25,4,6.25,11,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/430246.html
2023.0,1359530,KKR v RR,KKR,RR,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,N Rana,Nitish Rana,1.0,0,26,0,26.0,0,3,2,0,0,True,https://www.espncricinfo.com/ci/content/player/604527.html
2023.0,1359530,KKR v RR,KKR,RR,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,Harshit Rana,Harshit Rana,2.0,0,22,0,11.0,6,2,1,2,0,False,https://www.espncricinfo.com/ci/content/player/1312645.html
2023.0,1359530,KKR v RR,KKR,RR,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,SN Thakur,Shardul Thakur,1.1,0,18,0,15.42,1,4,0,0,0,False,https://www.espncricinfo.com/ci/content/player/475281.html
2023.0,1359530,KKR v RR,KKR,RR,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,CV Varun,Varun Chakravarthy,3.0,0,28,0,9.33,10,3,2,1,0,False,https://www.espncricinfo.com/ci/content/player/1108375.html
2023.0,1359530,KKR v RR,KKR,RR,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,SP Narine,Sunil Narine,2.0,0,13,0,6.5,5,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/230558.html
2023.0,1359530,KKR v RR,KKR,RR,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,Suyash Sharma,Suyash Sharma,3.0,0,22,0,7.33,7,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1350792.html
2023.0,1359530,KKR v RR,KKR,RR,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,AS Roy,Anukul Roy,1.0,0,20,0,20.0,1,0,3,0,0,False,https://www.espncricinfo.com/ci/content/player/1079839.html
2023.0,1359531,MI v GT,MI,GT,GT,"Wankhede Stadium, Mumbai",Mumbai,India,1,Mohammed Shami,Mohammed Shami,4.0,0,53,0,13.25,9,5,4,0,0,False,https://www.espncricinfo.com/ci/content/player/481896.html
2023.0,1359531,MI v GT,MI,GT,GT,"Wankhede Stadium, Mumbai",Mumbai,India,1,MM Sharma,Mohit Sharma,4.0,0,43,1,10.75,10,6,2,0,0,False,https://www.espncricinfo.com/ci/content/player/537119.html
2023.0,1359531,MI v GT,MI,GT,GT,"Wankhede Stadium, Mumbai",Mumbai,India,1,Rashid Khan,Rashid Khan,4.0,0,30,4,7.5,10,5,0,0,0,False,https://www.espncricinfo.com/ci/content/player/793463.html
2023.0,1359531,MI v GT,MI,GT,GT,"Wankhede Stadium, Mumbai",Mumbai,India,1,Noor Ahmad,Noor Ahmad,4.0,0,38,0,9.5,7,4,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1182529.html
2023.0,1359531,MI v GT,MI,GT,MI,"Wankhede Stadium, Mumbai",Mumbai,India,2,A Madhwal,Akash Madhwal,4.0,0,31,3,7.75,11,4,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1206039.html
2023.0,1359532,SRH v LSG,SRH,LSG,LSG,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,Yudhvir Singh,Yudhvir Singh,3.0,0,24,1,8.0,8,4,0,1,0,False,https://www.espncricinfo.com/ci/content/player/1206052.html
2023.0,1359532,SRH v LSG,SRH,LSG,LSG,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,KR Mayers,Kyle Mayers,1.0,0,11,0,11.0,3,2,0,0,1,False,https://www.espncricinfo.com/ci/content/player/348056.html
2023.0,1359532,SRH v LSG,SRH,LSG,LSG,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,KH Pandya,Krunal Pandya,4.0,0,24,2,6.0,12,2,1,0,0,True,https://www.espncricinfo.com/ci/content/player/471342.html
2023.0,1359532,SRH v LSG,SRH,LSG,LSG,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,Avesh Khan,Avesh Khan,2.0,0,30,1,15.0,2,5,1,0,0,False,https://www.espncricinfo.com/ci/content/player/694211.html
2023.0,1359532,SRH v LSG,SRH,LSG,LSG,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,Yash Thakur,Yash Thakur,4.0,0,28,1,7.0,11,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/1070196.html
2023.0,1359532,SRH v LSG,SRH,LSG,LSG,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,Ravi Bishnoi,Ravi Bishnoi,2.0,0,23,0,11.5,1,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1175441.html
2023.0,1359532,SRH v LSG,SRH,LSG,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,B Kumar,Bhuvneshwar Kumar,4.0,0,30,0,7.5,8,3,1,0,0,False,https://www.espncricinfo.com/ci/content/player/326016.html
2023.0,1359532,SRH v LSG,SRH,LSG,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,Fazalhaq Farooqi,Fazalhaq Farooqi,3.2,0,32,0,9.6,8,5,0,4,0,False,https://www.espncricinfo.com/ci/content/player/974175.html
2023.0,1359532,SRH v LSG,SRH,LSG,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,T Natarajan,T Natarajan,4.0,0,31,0,7.75,8,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/802575.html
2023.0,1359532,SRH v LSG,SRH,LSG,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,M Markande,Mayank Markande,3.0,0,39,1,13.0,2,4,2,0,0,False,https://www.espncricinfo.com/ci/content/player/1081442.html
2023.0,1359532,SRH v LSG,SRH,LSG,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,Abhishek Sharma,Abhishek Sharma,3.0,0,42,1,14.0,6,1,5,1,0,False,https://www.espncricinfo.com/ci/content/player/1070183.html
2023.0,1359533,DC v PBKS,DC,PBKS,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,KK Ahmed,Khaleel Ahmed,4.0,0,36,0,9.0,11,4,1,3,0,False,https://www.espncricinfo.com/ci/content/player/942645.html
2023.0,1359533,DC v PBKS,DC,PBKS,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,I Sharma,Ishant Sharma,3.0,0,27,2,9.0,8,4,1,0,0,False,https://www.espncricinfo.com/ci/content/player/236779.html
2023.0,1359533,DC v PBKS,DC,PBKS,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,AR Patel,Axar Patel,4.0,0,27,1,6.75,12,1,1,2,0,False,https://www.espncricinfo.com/ci/content/player/554691.html
2023.0,1359533,DC v PBKS,DC,PBKS,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,P Dubey,Praveen Dubey,3.0,0,19,1,6.33,8,1,1,1,0,False,https://www.espncricinfo.com/ci/content/player/777515.html
2023.0,1359533,DC v PBKS,DC,PBKS,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,Kuldeep Yadav,Kuldeep Yadav,4.0,0,32,1,8.0,9,2,2,0,0,False,https://www.espncricinfo.com/ci/content/player/559235.html
2023.0,1359533,DC v PBKS,DC,PBKS,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,MR Marsh,Mitchell Marsh,1.0,0,21,0,21.0,0,1,2,1,0,False,https://www.espncricinfo.com/ci/content/player/272450.html
2023.0,1359533,DC v PBKS,DC,PBKS,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,Mukesh Kumar,Mukesh Kumar,1.0,0,3,1,3.0,3,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/926851.html
2023.0,1359533,DC v PBKS,DC,PBKS,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,India,2,SM Curran,Sam Curran,2.0,0,18,0,9.0,4,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/662973.html
2023.0,1359533,DC v PBKS,DC,PBKS,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,India,2,Harpreet Brar,Harpreet Brar,4.0,0,30,4,7.5,11,5,0,1,0,False,https://www.espncricinfo.com/ci/content/player/1168641.html
2023.0,1359533,DC v PBKS,DC,PBKS,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,India,2,NT Ellis,Nathan Ellis,4.0,0,26,2,6.5,6,2,0,1,0,False,https://www.espncricinfo.com/ci/content/player/826915.html
2023.0,1359533,DC v PBKS,DC,PBKS,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,India,2,Arshdeep Singh,Arshdeep Singh,4.0,0,32,0,8.0,8,2,2,0,0,False,https://www.espncricinfo.com/ci/content/player/1125976.html
2023.0,1359533,DC v PBKS,DC,PBKS,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,India,2,RD Chahar,Rahul Chahar,4.0,0,16,2,4.0,18,3,0,1,0,False,https://www.espncricinfo.com/ci/content/player/1064812.html
2023.0,1359534,RR v RCB,RR,RCB,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,YS Chahal,Yuzvendra Chahal,4.0,0,37,0,9.25,4,3,1,1,0,False,https://www.espncricinfo.com/ci/content/player/430246.html
2023.0,1359534,RR v RCB,RR,RCB,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,R Ashwin,Ravichandran Ashwin,4.0,0,33,0,8.25,5,1,2,1,0,False,https://www.espncricinfo.com/ci/content/player/26421.html
2023.0,1359534,RR v RCB,RR,RCB,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,Mohammed Siraj,Mohammed Siraj,2.0,0,10,1,5.0,9,2,0,1,0,False,https://www.espncricinfo.com/ci/content/player/940973.html
2023.0,1359535,CSK v KKR,CSK,KKR,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,VG Arora,Vaibhav Arora,4.0,0,30,1,7.5,7,2,0,1,1,False,https://www.espncricinfo.com/ci/content/player/1209292.html
2023.0,1359535,CSK v KKR,CSK,KKR,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,Harshit Rana,Harshit Rana,2.0,0,19,0,9.5,5,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1312645.html
2023.0,1359535,CSK v KKR,CSK,KKR,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,CV Varun,Varun Chakravarthy,4.0,0,36,2,9.0,5,2,1,1,0,False,https://www.espncricinfo.com/ci/content/player/1108375.html
2023.0,1359535,CSK v KKR,CSK,KKR,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,SP Narine,Sunil Narine,4.0,0,15,2,3.75,10,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/230558.html
2023.0,1359535,CSK v KKR,CSK,KKR,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,SN Thakur,Shardul Thakur,3.0,0,15,1,5.0,7,1,0,1,0,False,https://www.espncricinfo.com/ci/content/player/475281.html
2023.0,1359535,CSK v KKR,CSK,KKR,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,Suyash Sharma,Suyash Sharma,3.0,0,29,0,9.66,6,0,3,0,1,False,https://www.espncricinfo.com/ci/content/player/1350792.html
2023.0,1359535,CSK v KKR,CSK,KKR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,DL Chahar,Deepak Chahar,3.0,0,27,3,9.0,7,3,1,2,0,False,https://www.espncricinfo.com/ci/content/player/447261.html
2023.0,1359535,CSK v KKR,CSK,KKR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,TU Deshpande,Tushar Deshpande,3.3,0,25,0,7.14,11,2,1,2,0,False,https://www.espncricinfo.com/ci/content/player/822553.html
2023.0,1359535,CSK v KKR,CSK,KKR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,MM Ali,Moeen Ali,4.0,0,31,0,7.75,8,5,0,0,0,False,https://www.espncricinfo.com/ci/content/player/8917.html
2023.0,1359535,CSK v KKR,CSK,KKR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,M Theekshana,Maheesh Theekshana,3.0,0,22,0,7.33,3,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1138316.html
2023.0,1359535,CSK v KKR,CSK,KKR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,M Pathirana,Matheesha Pathirana,3.0,0,23,0,7.66,8,1,0,2,1,False,https://www.espncricinfo.com/ci/content/player/1194795.html
2023.0,1359535,CSK v KKR,CSK,KKR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,RA Jadeja,Ravindra Jadeja,2.0,0,18,0,9.0,4,0,2,0,0,False,https://www.espncricinfo.com/ci/content/player/234675.html
2023.0,1359536,GT v SRH,GT,SRH,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,1,B Kumar,Bhuvneshwar Kumar,4.0,0,30,5,7.5,11,4,0,0,0,False,https://www.espncricinfo.com/ci/content/player/326016.html
2023.0,1359536,GT v SRH,GT,SRH,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,1,M Jansen,Marco Jansen,4.0,0,39,1,9.75,11,3,1,4,2,False,https://www.espncricinfo.com/ci/content/player/696401.html
2023.0,1359536,GT v SRH,GT,SRH,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,1,Fazalhaq Farooqi,Fazalhaq Farooqi,3.0,0,31,1,10.33,3,4,0,1,0,False,https://www.espncricinfo.com/ci/content/player/974175.html
2023.0,1359536,GT v SRH,GT,SRH,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,1,T Natarajan,T Natarajan,4.0,0,34,1,8.5,4,4,0,0,0,False,https://www.espncricinfo.com/ci/content/player/802575.html
2023.0,1359536,GT v SRH,GT,SRH,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,1,AK Markram,Aiden Markram,1.0,0,13,0,13.0,0,2,0,0,0,True,https://www.espncricinfo.com/ci/content/player/600498.html
2023.0,1359536,GT v SRH,GT,SRH,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,1,M Markande,Mayank Markande,3.0,0,27,0,9.0,3,4,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1081442.html
2023.0,1359536,GT v SRH,GT,SRH,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,1,Abhishek Sharma,Abhishek Sharma,1.0,0,13,0,13.0,2,1,1,1,0,False,https://www.espncricinfo.com/ci/content/player/1070183.html
2023.0,1359536,GT v SRH,GT,SRH,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,2,Mohammed Shami,Mohammed Shami,4.0,0,21,4,5.25,13,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/481896.html
2023.0,1359536,GT v SRH,GT,SRH,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,2,Yash Dayal,Yash Dayal,4.0,0,31,1,7.75,11,4,0,4,0,False,https://www.espncricinfo.com/ci/content/player/1159720.html
2023.0,1359536,GT v SRH,GT,SRH,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,2,Rashid Khan,Rashid Khan,4.0,0,28,0,7.0,6,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/793463.html
2023.0,1359536,GT v SRH,GT,SRH,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,2,MM Sharma,Mohit Sharma,4.0,0,28,4,7.0,12,3,1,0,0,False,https://www.espncricinfo.com/ci/content/player/537119.html
2023.0,1359536,GT v SRH,GT,SRH,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,2,Noor Ahmad,Noor Ahmad,2.5,0,35,0,12.35,3,3,2,1,0,False,https://www.espncricinfo.com/ci/content/player/1182529.html
2023.0,1359536,GT v SRH,GT,SRH,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,2,R Tewatia,Rahul Tewatia,1.1,0,7,0,6.0,3,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/423838.html
2023.0,1359537,LSG v MI,LSG,MI,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,1,A Madhwal,Akash Madhwal,4.0,0,30,0,7.5,7,1,1,2,0,False,https://www.espncricinfo.com/ci/content/player/1206039.html
2023.0,1359537,LSG v MI,LSG,MI,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,KH Pandya,Krunal Pandya,4.0,0,27,0,6.75,10,4,0,0,0,True,https://www.espncricinfo.com/ci/content/player/471342.html
2023.0,1359537,LSG v MI,LSG,MI,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,Yash Thakur,Yash Thakur,4.0,0,40,2,10.0,9,2,2,5,1,False,https://www.espncricinfo.com/ci/content/player/1070196.html
2023.0,1359537,LSG v MI,LSG,MI,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,Swapnil Singh,Swapnil Singh,1.0,0,11,0,11.0,1,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/232292.html
2023.0,1359537,LSG v MI,LSG,MI,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,Ravi Bishnoi,Ravi Bishnoi,4.0,0,26,2,6.5,9,2,0,1,0,False,https://www.espncricinfo.com/ci/content/player/1175441.html
,1359538,PBKS v DC,DC,PBKS,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,1,SM Curran,Sam Curran,4.0,0,36,2,9.0,9,4,1,1,0,False,https://www.espncricinfo.com/ci/content/player/662973.html
,1359538,PBKS v DC,DC,PBKS,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,1,K Rabada,Kagiso Rabada,3.0,0,36,0,12.0,8,2,4,0,0,False,https://www.espncricinfo.com/ci/content/player/550215.html
,1359538,PBKS v DC,DC,PBKS,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,1,Arshdeep Singh,Arshdeep Singh,2.0,0,21,0,10.5,4,2,1,2,0,False,https://www.espncricinfo.com/ci/content/player/1125976.html
,1359538,PBKS v DC,DC,PBKS,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,1,NT Ellis,Nathan Ellis,4.0,0,46,0,11.5,6,5,2,0,0,False,https://www.espncricinfo.com/ci/content/player/826915.html
,1359538,PBKS v DC,DC,PBKS,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,1,RD Chahar,Rahul Chahar,4.0,0,35,0,8.75,7,4,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1064812.html
,1359538,PBKS v DC,DC,PBKS,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,1,Harpreet Brar,Harpreet Brar,3.0,0,39,0,13.0,2,3,2,2,0,False,https://www.espncricinfo.com/ci/content/player/1168641.html
,1359538,PBKS v DC,DC,PBKS,DC,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,2,KK Ahmed,Khaleel Ahmed,3.0,1,20,1,6.66,14,1,2,0,1,False,https://www.espncricinfo.com/ci/content/player/942645.html
,1359538,PBKS v DC,DC,PBKS,DC,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,2,I Sharma,Ishant Sharma,3.0,0,36,2,12.0,10,5,2,0,1,False,https://www.espncricinfo.com/ci/content/player/236779.html
,1359538,PBKS v DC,DC,PBKS,DC,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,2,A Nortje,Anrich Nortje,4.0,0,36,2,9.0,11,2,3,0,0,False,https://www.espncricinfo.com/ci/content/player/481979.html
,1359538,PBKS v DC,DC,PBKS,DC,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,2,Mukesh Kumar,Mukesh Kumar,4.0,0,52,0,13.0,8,3,5,1,0,False,https://www.espncricinfo.com/ci/content/player/926851.html
,1359538,PBKS v DC,DC,PBKS,DC,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,2,AR Patel,Axar Patel,3.0,0,27,1,9.0,3,4,0,0,0,False,https://www.espncricinfo.com/ci/content/player/554691.html
,1359538,PBKS v DC,DC,PBKS,DC,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,2,Kuldeep Yadav,Kuldeep Yadav,3.0,0,21,0,7.0,4,0,1,1,0,False,https://www.espncricinfo.com/ci/content/player/559235.html
2023.0,1359539,SRH v RCB,SRH,RCB,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,Mohammed Siraj,Mohammed Siraj,4.0,0,17,1,4.25,16,2,0,2,0,False,https://www.espncricinfo.com/ci/content/player/940973.html
