Player_Name,Kaggle_Match_Name,Player_Type,IPL_Team_2025,DEBUT,Total_Innings,Total_Runs,Total_Balls_Faced,Total_Minutes,Dismissals,Times_Not_Out,Batting_Average,Strike_Rate,Avg_Runs_Per_Innings,Avg_Balls_Per_Innings,Avg_Minutes_Per_Innings,Count_30_Plus,Count_50_Plus,Count_70_Plus,Highest_Score,Most_Fours_Innings,Most_Sixes_Innings,Total_Fours,Total_Sixes,Total_Boundaries,Boundary_Runs,Boundary_Percentage,Boundary_Frequency,Fours_Per_Innings,Sixes_Per_Innings,Four_to_Six_Ratio,Balls_Per_Four,Balls_Per_Six,Balls_Per_Boundary,Non_Boundary_Runs,Non_Boundary_Balls,Rotation_Strike_Rate,Estimated_Dot_Balls,Dot_Ball_Percentage,Runs_Std_Deviation,Runs_CV,Percentage_30_Plus,Percentage_50_Plus,Percentage_70_Plus,Conversion_30_to_50,Conversion_50_to_70,Percentage_Single_Digit,Percentage_Duck,Powerplay_Runs,Powerplay_Balls,Powerplay_SR,Powerplay_Contribution,Death_Overs_Runs,Death_Overs_Balls,Death_Overs_SR,Death_Overs_Contribution,Impact_Score
Dhruv Jurel,Dhruv Jurel,WK-Batter,RR,NO,18.0,255.0,167.0,293.0,12.0,6.0,21.25,152.69461077844312,14.166666666666666,9.277777777777779,16.27777777777778,4.0,1.0,0.0,52.0,5.0,2.0,20.0,12.0,32.0,152.0,59.6078431372549,19.161676646706585,1.1111111111111112,0.6666666666666666,1.6666666666666667,8.35,13.916666666666666,5.21875,103.0,135.0,76.29629629629629,20.0,12.308715901530274,15.073350070669134,106.4,22.22222222222222,5.555555555555555,0.0,25.0,0.0,55.55555555555556,8.333333333333334,0.0,0.0,0.0,0.0,87.0,64.0,135.9375,34.11764705882353,5.191616766467066
Nitish Rana,Nitish Rana,All-Rounder,RR,NO,44.0,1161.0,859.0,1463.0,39.0,5.0,29.76923076923077,135.15715948777648,26.386363636363637,19.522727272727273,33.25,17.0,7.0,2.0,80.0,9.0,6.0,103.0,59.0,162.0,766.0,65.97760551248923,18.859138533178115,2.340909090909091,1.3409090909090908,1.7457627118644068,8.339805825242719,14.559322033898304,5.302469135802469,395.0,697.0,56.67144906743185,258.0,30.047859267882554,21.227686954684646,80.45,38.63636363636363,15.909090909090908,4.545454545454546,41.1764705882353,28.571428571428573,29.545454545454547,7.6923076923076925,40.0,44.0,90.9090909090909,3.4453057708871664,370.0,239.0,154.81171548117155,31.869078380706288,17.474899195682084
Riyan Parag,Riyan Parag,Batter,RR,NO,41.0,790.0,560.0,877.0,33.0,8.0,23.939393939393938,141.07142857142858,19.26829268292683,13.658536585365853,21.390243902439025,7.0,5.0,3.0,84.0,8.0,6.0,52.0,47.0,99.0,490.0,62.0253164556962,17.678571428571427,1.2682926829268293,1.146341463414634,1.1063829787234043,10.76923076923077,11.914893617021276,5.656565656565657,300.0,461.0,65.0759219088937,127.0,22.79761904761905,21.57431851790909,111.97,17.073170731707318,12.195121951219512,7.317073170731708,71.42857142857143,60.0,46.34146341463415,6.0606060606060606,0.0,0.0,0.0,0.0,263.0,191.0,137.69633507853402,33.29113924050633,13.319207317073172
Sanju Samson,Sanju Samson,WK-Batter,RR,NO,56.0,1775.0,1190.0,2003.0,47.0,9.0,37.765957446808514,149.1596638655462,31.696428571428573,21.25,35.767857142857146,25.0,13.0,6.0,119.0,12.0,7.0,157.0,90.0,247.0,1168.0,65.80281690140845,20.756302521008404,2.8035714285714284,1.6071428571428572,1.7444444444444445,7.579617834394904,13.222222222222221,4.817813765182186,607.0,943.0,64.36903499469777,268.0,22.56769374416433,27.383418767141247,86.39,44.642857142857146,23.214285714285715,10.714285714285714,52.0,46.15384615384615,23.214285714285715,6.382978723404255,49.0,52.0,94.23076923076923,2.76056338028169,461.0,292.0,157.87671232876713,25.971830985915492,30.730886104441776
Shimron Hetmyer,Shimron Hetmyer,Batter,RR,NO,48.0,938.0,590.0,1069.0,25.0,23.0,37.52,158.98305084745763,19.541666666666668,12.291666666666666,22.270833333333332,13.0,3.0,0.0,59.0,5.0,6.0,58.0,62.0,120.0,604.0,64.39232409381663,20.338983050847457,1.2083333333333333,1.2916666666666667,0.9354838709677419,10.172413793103448,9.516129032258064,4.916666666666667,334.0,470.0,71.06382978723404,98.0,16.76082862523541,16.301622857906462,83.42,27.083333333333332,6.25,0.0,23.076923076923077,0.0,37.5,12.0,0.0,0.0,0.0,0.0,308.0,205.0,150.2439024390244,32.83582089552239,22.058235875706217
Shubham Dubey,Shubham Dubey,Batter,RR,NO,2.0,33.0,18.0,34.0,1.0,1.0,33.0,183.33333333333334,16.5,9.0,17.0,0.0,0.0,0.0,25.0,2.0,2.0,3.0,2.0,5.0,24.0,72.72727272727273,27.77777777777778,1.5,1.0,1.5,6.0,9.0,3.6,9.0,13.0,69.23076923076923,3.0,16.666666666666668,12.020815280171307,72.85,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0,208.33333333333334,75.75757575757575,0.9075
Yashasvi Jaiswal,Yashasvi Jaiswal,Batter,RR,NO,45.0,1452.0,947.0,1560.0,43.0,2.0,33.76744186046512,153.32629355860612,32.266666666666666,21.044444444444444,34.666666666666664,20.0,11.0,4.0,124.0,16.0,8.0,180.0,58.0,238.0,1068.0,73.55371900826447,25.131995776135163,4.0,1.288888888888889,3.103448275862069,5.261111111111111,16.32758620689655,3.9789915966386555,384.0,709.0,54.160789844851905,282.0,29.81344596972897,29.539957530590506,91.55,44.44444444444444,24.444444444444443,8.88888888888889,55.0,36.36363636363637,22.22222222222222,6.976744186046512,259.0,202.0,128.21782178217822,17.83746556473829,124.0,62.0,200.0,8.539944903581267,23.252443505807815
Yudhvir Singh,Yudhvir Singh,All-Rounder,RR,NO,3.0,8.0,9.0,12.0,3.0,0.0,2.6666666666666665,88.88888888888889,2.6666666666666665,3.0,4.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,1.0,6.0,75.0,11.11111111111111,0.0,0.3333333333333333,0.0,0.0,9.0,9.0,2.0,8.0,25.0,5.0,64.19753086419752,3.785938897200183,141.97,0.0,0.0,0.0,0.0,0.0,100.0,33.333333333333336,0.0,0.0,0.0,0.0,1.0,2.0,50.0,12.5,0.07111111111111111
Abhinav Manohar,Abhinav Manohar,Batter,SRH,NO,15.0,231.0,174.0,257.0,14.0,1.0,16.5,132.75862068965517,15.4,11.6,17.133333333333333,3.0,0.0,0.0,43.0,5.0,3.0,21.0,10.0,31.0,144.0,62.33766233766234,17.816091954022987,1.4,0.6666666666666666,2.1,8.285714285714286,17.4,5.612903225806452,87.0,143.0,60.83916083916084,46.0,26.62835249042146,15.430952197265265,100.2,20.0,0.0,0.0,0.0,0.0,46.666666666666664,7.142857142857143,12.0,12.0,100.0,5.194805194805195,133.0,94.0,141.48936170212767,57.57575757575758,3.2711724137931033
Abhishek Sharma,Abhishek Sharma,All-Rounder,SRH,NO,44.0,1151.0,747.0,1193.0,42.0,2.0,27.404761904761905,154.0829986613119,26.15909090909091,16.977272727272727,27.113636363636363,20.0,6.0,2.0,75.0,12.0,7.0,112.0,58.0,170.0,796.0,69.15725456125108,22.757697456492636,2.5454545454545454,1.3181818181818181,1.9310344827586208,6.669642857142857,12.879310344827585,4.394117647058824,355.0,577.0,61.52512998266898,182.0,24.438494719619218,21.660104985699938,82.8,45.45454545454545,13.636363636363637,4.545454545454546,30.0,33.333333333333336,31.818181818181817,4.761904761904762,238.0,182.0,130.76923076923077,20.677671589921808,130.0,86.0,151.1627906976744,11.294526498696785,18.54108737982232
Atharva Taide,Atharva Taide,Batter,SRH,NO,7.0,146.0,99.0,177.0,7.0,0.0,20.857142857142858,147.4747474747475,20.857142857142858,14.142857142857142,25.285714285714285,1.0,1.0,0.0,66.0,8.0,2.0,17.0,4.0,21.0,92.0,63.013698630136986,21.21212121212121,2.4285714285714284,0.5714285714285714,4.25,5.823529411764706,24.75,4.714285714285714,54.0,78.0,69.23076923076923,18.0,18.181818181818183,22.071312990913274,105.82,14.285714285714286,14.285714285714286,0.0,100.0,0.0,28.571428571428573,14.285714285714286,38.0,29.0,131.0344827586207,26.027397260273972,0.0,0.0,0.0,0.0,2.1531313131313135
Harshal Patel,Harshal Patel,All-Rounder,SRH,NO,22.0,121.0,110.0,222.0,14.0,8.0,8.642857142857142,110.0,5.5,5.0,10.090909090909092,1.0,0.0,0.0,31.0,3.0,2.0,11.0,6.0,17.0,80.0,66.11570247933884,15.454545454545455,0.5,0.2727272727272727,1.8333333333333333,10.0,18.333333333333332,6.470588235294118,41.0,93.0,44.086021505376344,47.0,43.13131313131313,7.216053531635458,131.2,4.545454545454546,0.0,0.0,0.0,0.0,77.27272727272727,50.0,0.0,0.0,0.0,0.0,66.0,50.0,132.0,54.54545454545455,1.815
Heinrich Klaasen,Heinrich Klaasen,WK-Batter,SRH,NO,22.0,787.0,435.0,662.0,17.0,5.0,46.294117647058826,180.91954022988506,35.77272727272727,19.772727272727273,30.09090909090909,11.0,6.0,2.0,104.0,8.0,8.0,44.0,56.0,100.0,512.0,65.0571791613723,22.988505747126435,2.0,2.5454545454545454,0.7857142857142857,9.886363636363637,7.767857142857143,4.35,275.0,335.0,82.08955223880596,29.0,6.768837803320565,26.665354404941358,74.54,50.0,27.272727272727273,9.090909090909092,54.54545454545455,33.333333333333336,13.636363636363637,0.0,7.0,3.0,233.33333333333334,0.8894536213468869,411.0,232.0,177.1551724137931,52.22363405336722,17.4743605015674
Ishan Kishan,Ishan Kishan,WK-Batter,SRH,NO,50.0,1321.0,999.0,1715.0,48.0,2.0,27.520833333333332,132.23223223223223,26.42,19.98,34.3,19.0,8.0,3.0,84.0,11.0,5.0,144.0,48.0,192.0,864.0,65.40499621498864,19.21921921921922,2.88,0.96,3.0,6.9375,20.8125,5.203125,457.0,807.0,56.62949194547708,299.0,29.95217439661884,22.022335600615172,83.35,38.0,16.0,6.0,42.10526315789474,37.5,26.0,6.25,224.0,171.0,130.99415204678363,16.95685087055261,155.0,122.0,127.04918032786885,11.733535200605601,18.166592992992996
Nitish Kumar Reddy,Nitish Kumar Reddy,All-Rounder,SRH,NO,7.0,239.0,157.0,178.0,5.0,2.0,47.8,152.22929936305732,34.142857142857146,22.428571428571427,25.428571428571427,3.0,2.0,1.0,76.0,4.0,8.0,12.0,17.0,29.0,150.0,62.76150627615063,18.471337579617835,1.7142857142857142,2.4285714285714284,0.7058823529411765,13.083333333333334,9.235294117647058,5.413793103448276,89.0,128.0,69.53125,29.0,18.542108987968863,26.047575520116848,76.29,42.857142857142854,28.571428571428573,14.285714285714286,66.66666666666667,50.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,64.0,157.8125,42.25941422594142,4.677788898999089
Sachin Baby,Sachin Baby,Batter,SRH,NO,1.0,7.0,17.0,28.0,1.0,0.0,7.0,41.1764705882353,7.0,17.0,28.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,41.1764705882353,9.0,54.248366013071895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028823529411764706
Travis Head,Travis Head,Batter,SRH,NO,11.0,533.0,264.0,376.0,10.0,1.0,53.3,201.8939393939394,48.45454545454545,24.0,34.18181818181818,7.0,5.0,3.0,102.0,11.0,8.0,61.0,31.0,92.0,430.0,80.67542213883678,34.84848484848485,5.545454545454546,2.8181818181818183,1.967741935483871,4.327868852459017,8.516129032258064,2.869565217391304,103.0,172.0,59.883720930232556,57.0,21.801346801346803,34.445213415984625,71.09,63.63636363636363,45.45454545454545,27.272727272727273,71.42857142857143,60.0,9.090909090909092,0.0,35.0,25.0,140.0,6.566604127579738,0.0,0.0,0.0,0.0,11.739214876033056
Azmatullah Omarzai,Azmatullah Omarzai,All-Rounder,PK,NO,4.0,42.0,33.0,50.0,4.0,0.0,10.5,127.27272727272727,10.5,8.25,12.5,0.0,0.0,0.0,17.0,1.0,1.0,2.0,2.0,4.0,20.0,47.61904761904762,12.121212121212121,0.5,0.5,1.0,16.5,16.5,8.25,22.0,29.0,75.86206896551724,4.0,13.80471380471381,6.8068592855540455,64.83,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5345454545454545
Glenn Maxwell,Glenn Maxwell,All-Rounder,PK,NO,48.0,1250.0,789.0,1182.0,42.0,6.0,29.761904761904763,158.42839036755387,26.041666666666668,16.4375,24.625,18.0,12.0,3.0,78.0,9.0,8.0,112.0,68.0,180.0,856.0,68.48,22.813688212927758,2.3333333333333335,1.4166666666666667,1.6470588235294117,7.044642857142857,11.602941176470589,4.383333333333334,394.0,609.0,64.69622331691298,171.0,21.701168849457822,24.298636975461157,93.31,37.5,25.0,6.25,66.66666666666667,25.0,35.416666666666664,16.666666666666668,40.0,29.0,137.93103448275863,3.2,455.0,292.0,155.82191780821918,36.4,22.278992395437264
Harpreet Brar,Harpreet Brar,All-Rounder,PK,NO,22.0,213.0,177.0,321.0,10.0,12.0,21.3,120.33898305084746,9.681818181818182,8.045454545454545,14.590909090909092,0.0,0.0,0.0,29.0,4.0,2.0,17.0,8.0,25.0,116.0,54.460093896713616,14.124293785310735,0.7727272727272727,0.36363636363636365,2.125,10.411764705882353,22.125,7.08,97.0,152.0,63.81578947368421,44.0,24.984306340238547,8.53779476176017,88.18,0.0,0.0,0.0,0.0,0.0,59.09090909090909,0.0,0.0,0.0,0.0,0.0,83.0,61.0,136.0655737704918,38.967136150234744,3.9613405238828965
Marco Jansen,Marco Jansen,All-Rounder,PK,NO,13.0,66.0,66.0,127.0,7.0,6.0,9.428571428571429,100.0,5.076923076923077,5.076923076923077,9.76923076923077,0.0,0.0,0.0,17.0,3.0,1.0,5.0,2.0,7.0,32.0,48.484848484848484,10.606060606060606,0.38461538461538464,0.15384615384615385,2.5,13.2,33.0,9.428571428571429,34.0,59.0,57.6271186440678,21.0,32.15488215488215,6.460927932084504,127.26,0.0,0.0,0.0,0.0,0.0,76.92307692307692,42.857142857142854,0.0,0.0,0.0,0.0,15.0,15.0,100.0,22.727272727272727,0.9646153846153848
Marcus Stoinis,Marcus Stoinis,All-Rounder,PK,NO,43.0,1002.0,680.0,1124.0,34.0,9.0,29.470588235294116,147.35294117647058,23.302325581395348,15.813953488372093,26.13953488372093,10.0,6.0,3.0,124.0,13.0,8.0,78.0,57.0,135.0,654.0,65.26946107784431,19.852941176470587,1.813953488372093,1.3255813953488371,1.368421052631579,8.717948717948717,11.929824561403509,5.037037037037037,348.0,545.0,63.85321100917431,158.0,23.284313725490204,26.52988870053739,113.85,23.25581395348837,13.953488372093023,6.976744186046512,60.0,50.0,34.883720930232556,14.705882352941176,3.0,9.0,33.333333333333336,0.2994011976047904,223.0,145.0,153.79310344827587,22.255489021956087,17.855064295485633
Nehal Wadhera,Nehal Wadhera,Batter,PK,NO,13.0,340.0,240.0,365.0,12.0,1.0,28.333333333333332,141.66666666666666,26.153846153846153,18.46153846153846,28.076923076923077,5.0,2.0,0.0,64.0,8.0,4.0,31.0,18.0,49.0,232.0,68.23529411764706,20.416666666666668,2.3846153846153846,1.3846153846153846,1.7222222222222223,7.741935483870968,13.333333333333334,4.8979591836734695,108.0,191.0,56.544502617801044,71.0,29.583333333333332,21.493588787691063,82.18,38.46153846153846,15.384615384615385,0.0,40.0,0.0,30.76923076923077,8.333333333333334,4.0,3.0,133.33333333333334,1.1764705882352942,238.0,170.0,140.0,70.0,5.1871794871794865
Prabhsimran Singh,Prabhsimran Singh,WK-Batter,PK,NO,28.0,626.0,417.0,630.0,28.0,0.0,22.357142857142858,150.1199040767386,22.357142857142858,14.892857142857142,22.5,8.0,3.0,1.0,103.0,10.0,6.0,63.0,36.0,99.0,468.0,74.76038338658147,23.741007194244606,2.25,1.2857142857142858,1.75,6.619047619047619,11.583333333333334,4.212121212121212,158.0,318.0,49.685534591194966,142.0,34.15933919531042,22.983430884837347,102.8,28.571428571428573,10.714285714285714,3.5714285714285716,37.5,33.333333333333336,35.714285714285715,10.714285714285714,204.0,145.0,140.68965517241378,32.587859424920126,103.0,65.0,158.46153846153845,16.45367412140575,9.397505995203836
Shashank Singh,Shashank Singh,Batter,PK,NO,17.0,421.0,256.0,415.0,10.0,7.0,42.1,164.453125,24.764705882352942,15.058823529411764,24.41176470588235,5.0,2.0,0.0,68.0,6.0,8.0,33.0,25.0,58.0,282.0,66.9833729216152,22.65625,1.9411764705882353,1.4705882352941178,1.32,7.757575757575758,10.24,4.413793103448276,139.0,198.0,70.20202020202021,43.0,17.013888888888896,19.75009307498545,79.75,29.41176470588235,11.764705882352942,0.0,40.0,0.0,29.41176470588235,10.0,0.0,0.0,0.0,0.0,34.0,36.0,94.44444444444444,8.076009501187649,9.774319852941176
Shreyas Iyer,Shreyas Iyer,Batter,PK,NO,33.0,856.0,671.0,1157.0,26.0,7.0,32.92307692307692,127.57078986587183,25.939393939393938,20.333333333333332,35.06060606060606,14.0,4.0,1.0,85.0,7.0,4.0,75.0,26.0,101.0,456.0,53.271028037383175,15.052160953800298,2.272727272727273,0.7878787878787878,2.8846153846153846,8.946666666666667,25.807692307692307,6.643564356435643,400.0,570.0,70.17543859649123,125.0,18.7117072362974,19.209274117498875,74.05,42.42424242424242,12.121212121212121,3.0303030303030303,28.571428571428573,25.0,21.21212121212121,3.8461538461538463,25.0,36.0,69.44444444444444,2.9205607476635516,256.0,173.0,147.97687861271677,29.906542056074766,13.236435893961973
Vishnu Vinod,Vishnu Vinod,WK-Batter,PK,NO,3.0,37.0,31.0,64.0,3.0,0.0,12.333333333333334,119.35483870967742,12.333333333333334,10.333333333333334,21.333333333333332,1.0,0.0,0.0,30.0,2.0,2.0,2.0,2.0,4.0,20.0,54.054054054054056,12.903225806451612,0.6666666666666666,0.6666666666666666,1.0,15.5,15.5,7.75,17.0,27.0,62.96296296296296,8.0,26.164874551971327,15.373136743466938,124.65,33.333333333333336,0.0,0.0,0.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,5.405405405405405,0.44161290322580643
Andre Siddarth,,Batter,CSK,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anshul Kamboj,,All-Rounder,CSK,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ayush Mhatre,,Batter,CSK,YES,8.0,258.0,142.0,0.0,8.0,0.0,32.25,181.69014084507043,32.25,17.75,0.0,3.0,1.0,0.0,94.0,6.0,3.0,32.0,13.0,45.0,206.0,79.84496124031008,31.690140845070424,4.0,1.625,2.4615384615384617,4.4375,10.923076923076923,3.1555555555555554,52.0,97.0,53.608247422680414,39.0,27.621283255086073,0.0,0.0,37.5,12.5,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.687605633802818
Jamie Overton,,All-Rounder,CSK,YES,126.0,1687.0,1068.0,0.0,82.0,44.0,20.573170731707318,157.95880149812734,13.38888888888889,8.476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1687.0,1068.0,157.95880149812734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9531783187682
Ramakrishna Ghosh,,All-Rounder,CSK,YES,7.0,42.0,27.0,0.0,5.0,2.0,8.4,155.55555555555554,6.0,3.857142857142857,0.0,0.0,0.0,0.0,13.0,2.0,1.0,4.0,2.0,6.0,28.0,66.66666666666667,22.22222222222222,0.5714285714285714,0.2857142857142857,2.0,6.75,13.5,4.5,14.0,21.0,66.66666666666667,5.0,20.164609053497944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8399999999999999
Shaik Rasheed,,Batter,CSK,YES,21.0,434.0,350.0,0.0,18.0,3.0,24.11111111111111,124.0,20.666666666666668,16.666666666666668,0.0,5.0,1.0,1.0,100.0,7.0,3.0,45.0,13.0,58.0,258.0,59.44700460829493,16.571428571428573,2.142857142857143,0.6190476190476191,3.4615384615384617,7.777777777777778,26.923076923076923,6.0344827586206895,176.0,292.0,60.273972602739725,96.0,27.555555555555557,0.0,0.0,23.80952380952381,4.761904761904762,4.761904761904762,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1504
Urvil Patel,,WK-Batter,CSK,YES,51.0,1349.0,751.0,0.0,47.0,4.0,28.70212765957447,179.6271637816245,26.45098039215686,14.72549019607843,0.0,20.0,4.0,3.0,119.0,8.0,5.0,151.0,70.0,221.0,1024.0,75.90808005930319,29.427430093209054,2.9607843137254903,1.3725490196078431,2.157142857142857,4.973509933774834,10.728571428571428,3.3981900452488687,325.0,530.0,61.320754716981135,168.0,22.488533806776154,0.0,0.0,39.21568627450981,7.8431372549019605,5.882352941176471,20.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.13223022897574
Vansh Bedi,,WK-Batter,CSK,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ajay Mandal,,All-Rounder,DC,YES,45.0,457.0,344.0,0.0,35.0,10.0,13.057142857142857,132.84883720930233,10.155555555555555,7.644444444444445,0.0,4.0,0.0,0.0,49.0,4.0,2.0,31.0,24.0,55.0,268.0,58.64332603938731,15.988372093023257,0.6888888888888889,0.5333333333333333,1.2916666666666667,11.096774193548388,14.333333333333334,6.254545454545455,189.0,289.0,65.39792387543253,79.0,22.96511627906977,0.0,0.0,8.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.420345607235143
Madhav Tiwari,,All-Rounder,DC,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manvanth Kumar,,All-Rounder,DC,YES,2.0,21.0,15.0,0.0,1.0,1.0,21.0,140.0,10.5,7.5,0.0,0.0,0.0,0.0,13.0,2.0,0.0,2.0,0.0,2.0,8.0,38.095238095238095,13.333333333333334,1.0,0.0,0.0,7.5,0.0,7.5,13.0,13.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.441
Sediqullah Atal,,Batter,DC,YES,22.0,470.0,399.0,0.0,20.0,2.0,23.5,117.79448621553885,21.363636363636363,18.136363636363637,0.0,5.0,3.0,1.0,73.0,6.0,3.0,30.0,23.0,53.0,258.0,54.8936170212766,13.283208020050125,1.3636363636363635,1.0454545454545454,1.3043478260869565,13.3,17.347826086956523,7.528301886792453,212.0,346.0,61.27167630057804,110.0,27.680311890838208,0.0,0.0,22.727272727272727,13.636363636363637,4.545454545454546,60.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.039644565960355
Tripurana Vijay,,All-Rounder,DC,YES,4.0,46.0,53.0,0.0,4.0,0.0,11.5,86.79245283018868,11.5,13.25,0.0,0.0,0.0,0.0,23.0,2.0,1.0,4.0,1.0,5.0,22.0,47.82608695652174,9.433962264150944,1.0,0.25,4.0,13.25,53.0,10.6,24.0,48.0,50.0,21.0,40.25157232704403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3992452830188679
Vipraj Nigam,,All-Rounder,DC,YES,13.0,206.0,120.0,0.0,11.0,2.0,18.727272727272727,171.66666666666666,15.846153846153847,9.23076923076923,0.0,2.0,0.0,0.0,39.0,3.0,2.0,22.0,11.0,33.0,154.0,74.75728155339806,27.5,1.6923076923076923,0.8461538461538461,2.0,5.454545454545454,10.909090909090908,3.6363636363636362,52.0,87.0,59.770114942528735,29.0,24.35185185185185,0.0,0.0,15.384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.080384615384614
Karim Janat,,All-Rounder,GT,YES,147.0,2817.0,2057.0,0.0,124.0,23.0,22.717741935483872,136.9470102090423,19.163265306122447,13.993197278911564,0.0,35.0,12.0,5.0,120.0,9.0,6.0,210.0,161.0,371.0,1806.0,64.11075612353568,18.035974720466697,1.4285714285714286,1.0952380952380953,1.3043478260869565,9.795238095238096,12.77639751552795,5.544474393530997,1011.0,1686.0,59.9644128113879,562.0,27.353751417922542,0.0,0.0,23.80952380952381,8.16326530612245,3.401360544217687,34.285714285714285,41.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.61398212177433
Kusal Mendis,,Batter,GT,YES,94.0,2272.0,1738.0,0.0,89.0,5.0,25.528089887640448,130.72497123130034,24.170212765957448,18.48936170212766,0.0,30.0,17.0,3.0,86.0,6.0,6.0,200.0,91.0,291.0,1346.0,59.24295774647887,16.743383199079403,2.127659574468085,0.9680851063829787,2.197802197802198,8.69,19.0989010989011,5.972508591065292,926.0,1447.0,63.994471319972355,418.0,24.057025955760132,0.0,0.0,31.914893617021278,18.085106382978722,3.1914893617021276,56.666666666666664,17.647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.28053864799353
Nishant Sindhu,,All-Rounder,GT,YES,25.0,554.0,421.0,0.0,21.0,4.0,26.38095238095238,131.5914489311164,22.16,16.84,0.0,6.0,2.0,2.0,100.0,5.0,4.0,47.0,20.0,67.0,308.0,55.5956678700361,15.914489311163896,1.88,0.8,2.35,8.957446808510639,21.05,6.2835820895522385,246.0,354.0,69.49152542372882,80.0,19.160728424386388,0.0,0.0,24.0,8.0,8.0,33.333333333333336,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.456592874109264
